text@ne1960f	@ne1960f	504.525	512.5	замывает / потому что там нет террасы / совсем совсем нет террас / всё / сплошные поймы / и // поймы очень заваленные в общем-то / там / ну как всегда //
text@ne1960f	@ne1960f	513.2	514.525	там бурелом //
text@ne1960f	@ne1960f	515.5	527.75	как говорят что / в Сибири-то / самая хорошая дорога это река // поэтому её вот / используют ии // летом / и зимой // в общем-то // ровное / а остальное / всё это / сплошной бурелом //
text@ne1960f	@ne1960f	528.55	529.225	да //
text@ne1960f	@ne1960f	530.132	536.45	потом / она река такая / очень однообразная / много в ней / всяких проток // ну то есть //
text@ne1960f	@ne1960f	537.79	538.44	да //
text@ne1960f	@ne1960f	546.102	547.177	#смеётся#
text@ne1960f	@ne1960f	554.75	555.475	готова //
text@ne1960f	@ne1960f	561.775	562.3	да //
text@ne1960f	@ne1960f	564.314	565.614	ну вот эти //
text@ne1960f	@ne1960f	566.839	574.825	долинные реки вот / где много проток / они как бы / сложные / потому что / не знаешь где завал / они или вправо или влево //
text@ne1960f	@ne1960f	581.425	582.45	да / да //
text@ne1960f	@ne1960f	598.0	599.4	и обвал там //
words@mg1968f	@mg1968f	125.0	125.493	то
words@mg1968f	@mg1968f	125.493	125.986	есть
words@mg1968f	@mg1968f	125.986	126.479	сплав
words@mg1968f	@mg1968f	126.479	126.972	по
words@mg1968f	@mg1968f	126.972	127.465	Учуру
words@mg1968f	@mg1968f	127.465	127.958	потом
words@mg1968f	@mg1968f	127.958	128.451	ещё
words@mg1968f	@mg1968f	128.451	128.944	был
words@mg1968f	@mg1968f	128.944	129.437	/
words@mg1968f	@mg1968f	129.437	129.93	это
words@mg1968f	@mg1968f	129.93	130.423	порядка
words@mg1968f	@mg1968f	130.423	130.916	тысяча
words@mg1968f	@mg1968f	130.916	131.409	шестьсот
words@mg1968f	@mg1968f	131.409	131.902	/
words@mg1968f	@mg1968f	131.902	132.4	/
words@mg1968f	@mg1968f	133.69	133.977	а
words@mg1968f	@mg1968f	133.977	134.264	/
words@mg1968f	@mg1968f	134.264	134.551	семьсот
words@mg1968f	@mg1968f	134.551	134.838	семьсот
words@mg1968f	@mg1968f	134.838	135.125	да
words@mg1968f	@mg1968f	135.125	135.412	/
words@mg1968f	@mg1968f	135.412	135.7	/
words@mg1968f	@mg1968f	142.265	142.586	мм
